registro_id,calle,altura,ciudad,barrio,latitud,longitud,distancia_corralon_km,direccion_osm,clave_direccion_fuente,frecuencia_direccion_fuente,estado_calidad,motivo_revision
DG-0187,Arroyos,3229,Rosario,Bernardo de Irigoyen,-33.0139699,-60.6500194,19.504074,"Pago de los Arroyos, Bernardo de Irigoyen, Presidente Roque Saenz Peña, Distrito Sur, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",arroyos|3229|rosario,1,APTO_ENTRENAMIENTO,
DG-0188,Marconi,1704,Granadero Baigorria,No especificado,-32.8575577,-60.7245531,0.913322,"1704, Marconi, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",marconi|1704|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0189,Junin,1434,Granadero Baigorria,San Miguel,-32.8590795,-60.7185367,1.132403,"1434, Junín, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",junin|1434|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0190,Calle 5,1052,Granadero Baigorria,Los Robles,-32.8437458,-60.7112072,1.246097,"Malvinas Argentinas, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 5|1052|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0191,Pasco,618,Granadero Baigorria,San Miguel,-32.8604965,-60.7135869,1.487325,"618, Pasco, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pasco|618|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0192,Pueyrredon,1054,Granadero Baigorria,Centro,-32.8612718,-60.7042844,2.158040,"1054, Pueyrredon, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pueyrredon|1054|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0193,Santa Fe,335,Granadero Baigorria,Santa Rita,-32.8419660,-60.7005036,2.232351,"Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santa fe|335|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0194,Galicia,394,Rosario,La Florida,-32.8744694,-60.6923056,3.967722,"394, Galicia, La Florida, Celedonio Escalada, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",galicia|394|rosario,1,APTO_ENTRENAMIENTO,
DG-0195,El Mortero,3340,Funes,Zona 9,-32.9292879,-60.8456917,14.515383,"3340, El Mortero, Cantegril, Zona 9, Funes, Municipio de Funes, Gran Rosario, Departamento Rosario, Santa Fe, S2132, Argentina",el mortero|3340|funes,1,APTO_ENTRENAMIENTO,
DG-0196,Callao,1034,Granadero Baigorria,San Miguel,-32.8645759,-60.7216632,1.678847,"1034, Callao, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|1034|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0197,Mitre,1082,Granadero Baigorria,San Miguel,-32.8611177,-60.7208647,1.302520,"1082, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|1082|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0198,25 de Mayo,5005,Granadero Baigorria,La Florida,-32.8712845,-60.6989572,3.281144,"25 de Mayo, La Florida, Celedonio Escalada, Distrito Norte, Rosario, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",25 de mayo|5005|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0199,Calle 3,S/N,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628755,-60.7282963,1.577877,"Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 3|s/n|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0200,Díaz Vélez,1124,Granadero Baigorria,San Miguel,-32.8590172,-60.7219455,1.060261,"Díaz Vélez bis, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",diaz velez|1124|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0201,Calfucurá,842,Granadero Baigorria,No especificado,-32.8534496,-60.7179082,0.623911,"842, Calfucurá, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calfucura|842|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0202,Calle 9,2481,Granadero Baigorria,Los Robles,-32.8460522,-60.7109058,1.162446,"2481, Calle 9, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 9|2481|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0203,Calle 4,67,Granadero Baigorria,Los Robles,-32.8456769,-60.7111457,1.156005,"Intendente Ansoleaga, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 4|67|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0204,Pancho Ramírez,956,Granadero Baigorria,No especificado,-32.8549222,-60.7204543,0.636881,"956, Pancho Ramírez, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pancho ramirez|956|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0205,Santiago,1388,Granadero Baigorria,Nuestra Señora de La Paz,-32.8634672,-60.7276944,1.622841,"Pasaje Santiago, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santiago|1388|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0206,Miguel Cané,137,Granadero Baigorria,No especificado,-32.8552682,-60.7252932,0.687115,"Miguel Cane, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",miguel cane|137|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0207,Calle 6,2231,Granadero Baigorria,Los Robles,-32.8499263,-60.7070061,1.462415,"2231, Crucero General Belgrano, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 6|2231|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0208,Peralta,506,Rosario,Antártida Argentina,-32.9348502,-60.7382399,9.601395,"Escuela 546 Ángela Peralta Pino, 8134, San Lorenzo, Antártida Argentina, Distrito Noroeste, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",peralta|506|rosario,1,APTO_ENTRENAMIENTO,
DG-0209,Calle 9,2611,Granadero Baigorria,Los Robles,-32.8436991,-60.7116350,1.214728,"2611, Calle 9, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 9|2611|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0210,Balcarce,1074,Granadero Baigorria,San Miguel,-32.8644275,-60.7195900,1.684276,"1074, Balcarce, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",balcarce|1074|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0211,Gaboto,3533,Granadero Baigorria,Los Robles,-32.8361986,-60.7169351,1.572619,"Gaboto, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, S2154, Argentina",gaboto|3533|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0212,López,2129,Granadero Baigorria,No especificado,-32.8534793,-60.7216643,0.451949,"2129, Estanislao López, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lopez|2129|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0213,Liniers,1856,Granadero Baigorria,No especificado,-32.8552985,-60.7165836,0.858529,"1856, Liniers, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",liniers|1856|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0214,La Cautiva,1855,Granadero Baigorria,Bon Vivant,-32.8543687,-60.7126954,1.076204,"1855, La Cautiva, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",la cautiva|1855|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0215,Calle 2,368,Granadero Baigorria,Los Robles,-32.8475189,-60.7105448,1.152362,"Intendente Monti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 2|368|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0216,Eva Peron,241,Capitán Bermúdez,Villa del Prado,-32.8311692,-60.7140597,2.190763,"Eva Perón, Villa del Prado, Capitán Bermudez, Municipio de Capitán Bermudez, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2154, Argentina",eva peron|241|capitan bermudez,1,APTO_ENTRENAMIENTO,
DG-0217,Rosario,314,Granadero Baigorria,El Paraíso,-32.8601038,-60.6985267,2.543402,"314, Rosario, El Paraíso, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",rosario|314|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0218,Calle 1,2250,Granadero Baigorria,Mio,-32.8654683,-60.6993665,2.807775,"Calle 1, Mio, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|2250|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0219,Jujuy,3520,Granadero Baigorria,Santa Rita,-32.8376724,-60.7047243,2.129601,"Jujuy Pasage, Santa Rita, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jujuy|3520|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0220,Santiago,1399,Granadero Baigorria,Nuestra Señora de La Paz,-32.8634672,-60.7276944,1.622841,"Pasaje Santiago, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",santiago|1399|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0221,Maipo,1868,Granadero Baigorria,No especificado,-32.8555707,-60.7181225,0.796666,"1868, Maipo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",maipo|1868|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0222,Punta Arenas,525,Rosario,República de la Sexta,-32.9650569,-60.6022529,17.071549,"Playa Punta Arenas, Avenida Manuel Belgrano, República de la Sexta, Distrito Centro, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",punta arenas|525|rosario,1,APTO_ENTRENAMIENTO,
DG-0223,Maipo,2073,Granadero Baigorria,No especificado,-32.8538200,-60.7185915,0.612066,"2073, Maipo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",maipo|2073|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0224,Silvestre Begnis,368,Granadero Baigorria,Los Robles,-32.8507880,-60.7126539,0.944963,"368, Avenida Silvestre Begnis, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",silvestre begnis|368|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0225,Calle 4,247,Granadero Baigorria,Los Robles,-32.8456769,-60.7111457,1.156005,"Intendente Ansoleaga, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 4|247|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0226,Rio Negro,3380,Granadero Baigorria,Bon Vivant,-32.8444844,-60.7043475,1.798721,"Río Negro, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",rio negro|3380|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0227,Baguales,1110,Granadero Baigorria,Lomas de Alicia,-32.8374458,-60.7188219,1.387394,"Baguales, Lomas de Alicia, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",baguales|1110|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0228,Callao,936,Granadero Baigorria,San Miguel,-32.8654140,-60.7213683,1.773556,"936, Callao, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|936|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0229,Mitre,1112,Granadero Baigorria,San Miguel,-32.8612500,-60.7213806,1.311871,"1112, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|1112|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0230,Asuncion,1059,Granadero Baigorria,Nuestra Señora de La Paz,-32.8636147,-60.7269704,1.620403,"Asunción, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",asuncion|1059|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0231,Asuncion,1070,Granadero Baigorria,Nuestra Señora de La Paz,-32.8636147,-60.7269704,1.620403,"Asunción, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",asuncion|1070|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0232,Joaquin V. Gonzalez,1856,Rafaela,Italia,-31.2414936,-61.4720621,192.246324,"Joaquín V. González, Italia, Rafaela, Municipio de Rafaela, Departamento Castellanos, Santa Fe, S2300, Argentina",joaquin v. gonzalez|1856|rafaela,1,REVISAR_DISTANCIA,Distancia al corralón superior a 30.0 km.
DG-0233,Vicente Lopez,1052,Granadero Baigorria,San Miguel,-32.8653691,-60.7185336,1.805966,"1052, Vicente López, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",vicente lopez|1052|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0234,Mitre,873,Granadero Baigorria,San Miguel,-32.8602940,-60.7177364,1.285041,"873, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|873|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0235,Berutti,820,Fray Luis Beltrán,Granaderos,-32.7802906,-60.7385089,7.837162,"820, Berutti, Granaderos, Fray Luis Beltrán, Municipio de Fray Luis Beltrán, Gran Rosario, Departamento San Lorenzo, Santa Fe, 2156, Argentina",berutti|820|fray luis beltran,1,APTO_ENTRENAMIENTO,
DG-0236,Calchaqui,955,Roldán,Cotos de la Alameda,-32.9079259,-60.8800323,16.068578,"955, Calchaqui, Parque Esmeralda, Cotos de la Alameda, Roldán, Municipio de Roldán, Gran Rosario, Departamento San Lorenzo, Santa Fe, S2134, Argentina",calchaqui|955|roldan,1,APTO_ENTRENAMIENTO,
DG-0237,25 de Mayo,704,Granadero Baigorria,La Florida,-32.8712845,-60.6989572,3.281144,"25 de Mayo, La Florida, Celedonio Escalada, Distrito Norte, Rosario, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",25 de mayo|704|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0238,Silvestre Begnis,3279,Granadero Baigorria,No especificado,-32.8515544,-60.7355108,1.222613,"Avenida Silvestre Begnis, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",silvestre begnis|3279|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0239,Silvestre Begnis,788,Granadero Baigorria,No especificado,-32.8509042,-60.7193889,0.342536,"788, Avenida Silvestre Begnis, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",silvestre begnis|788|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0240,Calle 1,362,Granadero Baigorria,Los Robles,-32.8500470,-60.7128305,0.919573,"362, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|362|granadero baigorria,12,APTO_ENTRENAMIENTO,
DG-0241,Mitre,638,Granadero Baigorria,San Miguel,-32.8594371,-60.7142582,1.354873,"638, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|638|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0242,Pasco,660,Granadero Baigorria,San Miguel,-32.8606294,-60.7141372,1.471078,"660, Pasco, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pasco|660|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0243,Chubut,1140,Granadero Baigorria,Bon Vivant,-32.8445362,-60.7058237,1.666246,"Chubut, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",chubut|1140|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0244,Catamarca,1027,Granadero Baigorria,Los Naranjos,-32.8613421,-60.6989165,2.578698,"1027, Catamarca, Los Naranjos, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",catamarca|1027|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0245,Jose Hernandez,1998,Granadero Baigorria,No especificado,-32.8552613,-60.7223470,0.641199,"1998, José Hernández, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jose hernandez|1998|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0246,Diaz Velez,1197,Granadero Baigorria,San Miguel,-32.8591497,-60.7226772,1.072935,"1197, Díaz Vélez bis, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",diaz velez|1197|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0247,Facundo Quiroga,1040,Granadero Baigorria,No especificado,-32.8552057,-60.7215505,0.642684,"1040, Facundo Quiroga, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",facundo quiroga|1040|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0248,Jose Hernandez,2027,Granadero Baigorria,No especificado,-32.8548543,-60.7224465,0.595618,"2027, José Hernández, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jose hernandez|2027|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0249,Jose Hernandez,2050,Granadero Baigorria,No especificado,-32.8545860,-60.7225637,0.565533,"2050, José Hernández, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",jose hernandez|2050|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0250,Maipo,1869,Granadero Baigorria,No especificado,-32.8556011,-60.7182459,0.793491,"1869, Maipo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",maipo|1869|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0251,Parana,855,Rosario,Echesortu,-32.9375413,-60.6914622,10.213677,"855, Paraná, Echesortu, Distrito Centro, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, 2002, Argentina",parana|855|rosario,1,APTO_ENTRENAMIENTO,
DG-0252,Chubut,2458,Granadero Baigorria,Bon Vivant,-32.8464562,-60.7058132,1.609125,"2458, Chubut, Bon Vivant, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",chubut|2458|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0253,Calle 1,362,Granadero Baigorria,Los Robles,-32.8500470,-60.7128305,0.919573,"362, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|362|granadero baigorria,12,APTO_ENTRENAMIENTO,
DG-0254,6 de Enero,371,Granadero Baigorria,Los Robles,-32.8367167,-60.7153346,1.577378,"8 de Enero, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",6 de enero|371|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0255,Calle 1,261,Granadero Baigorria,Los Robles,-32.8494882,-60.7102497,1.158653,"261, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|261|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0256,Silvestre Begnis,74,Granadero Baigorria,Los Robles,-32.8506108,-60.7072511,1.444043,"74, Avenida Silvestre Begnis, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",silvestre begnis|74|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0257,Maipo,1869,Granadero Baigorria,No especificado,-32.8556011,-60.7182459,0.793491,"1869, Maipo, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",maipo|1869|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0258,Mitre,1159,Granadero Baigorria,San Miguel,-32.8615444,-60.7220251,1.340495,"1159, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|1159|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0259,Lima,1539,Granadero Baigorria,Nuestra Señora de La Paz,-32.8628299,-60.7283980,1.576308,"Lima, Nuestra Señora de La Paz, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",lima|1539|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0260,Arequipa,2490,Rosario,Celedonio Escalada,-32.8734261,-60.7302279,2.752870,"Arequipa, Celedonio Escalada, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",arequipa|2490|rosario,1,APTO_ENTRENAMIENTO,
DG-0261,Calle 1,362,Granadero Baigorria,Los Robles,-32.8500470,-60.7128305,0.919573,"362, Intendente Sorigotti, Bon Vivant, Los Robles, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",calle 1|362|granadero baigorria,12,APTO_ENTRENAMIENTO,
DG-0262,Charcas,1057,Granadero Baigorria,San Miguel,-32.8636037,-60.7187285,1.610471,"1057, Charcas, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",charcas|1057|granadero baigorria,1,APTO_ENTRENAMIENTO,
DG-0263,Moreno,3444,Granadero Baigorria,Centro,-32.8633748,-60.7052683,2.239862,"Moreno, Centro, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",moreno|3444|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0264,Callao,2136,Granadero Baigorria,No especificado,-32.8534379,-60.7223596,0.438665,"2136, Callao, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",callao|2136|granadero baigorria,3,APTO_ENTRENAMIENTO,
DG-0265,Pasco,965,Granadero Baigorria,San Miguel,-32.8614061,-60.7169741,1.426155,"Pasco, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",pasco|965|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0266,Mitre,1263,Granadero Baigorria,San Miguel,-32.8619403,-60.7235898,1.385999,"1263, Mitre, San Miguel, Granadero Baigorria, Municipio de Granadero Baigorria, Gran Rosario, Departamento Rosario, Santa Fe, 2152, Argentina",mitre|1263|granadero baigorria,2,APTO_ENTRENAMIENTO,
DG-0267,Nansen,939,Rosario,Islas Malvinas,-32.9228660,-60.6774820,9.183763,"939, Pasaje Don Orione, Islas Malvinas, Distrito Norte, Rosario, Municipio de Rosario, Gran Rosario, Departamento Rosario, Santa Fe, S2000, Argentina",nansen|939|rosario,1,APTO_ENTRENAMIENTO,
